,FIPS,state,county,tract,pop_00,white_00,hu_00,ohu_00,rhu_00,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,hh_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00,hinc_00,mrent_00,mhval_00
7035,06065041804,06,065,41804,3357,2279,980,918,62,2058,275,76,24,23,230,80,15,20,989,21,0,34,0,16,22,31,43,44,83,220,167,144,66,66,32,72467,1250,228500
7036,06065041805,06,065,41805,5458,3012,1858,1043,815,3084,255,113,23,0,290,35,26,15,1856,48,16,36,122,103,145,81,163,172,197,295,301,123,38,16,0,52539,868,166600
7037,06065041806,06,065,41806,3888,2288,1067,1043,24,2244,140,73,34,0,158,107,18,0,1064,14,0,0,10,9,8,26,57,51,102,151,240,229,86,61,20,85058,1599,239500
7038,06065041807,06,065,41807,2162,1317,636,575,61,1271,107,31,0,0,131,27,10,0,629,19,17,11,26,16,13,37,38,19,73,64,207,21,22,26,20,67639,1163,176000
7039,06065041808,06,065,41808,4022,2301,1055,948,107,2353,248,58,9,19,295,44,14,0,1052,86,10,11,0,10,5,28,12,26,68,89,366,175,70,81,15,85580,244,266000
7040,06065041809,06,065,41809,5369,3243,1972,1010,962,3345,292,67,41,0,300,58,8,0,1976,179,91,122,55,96,90,148,137,136,149,191,281,139,86,68,8,47643,812,175100
7041,06065041810,06,065,41810,3719,2192,1074,1049,25,2190,223,89,41,11,238,66,15,10,1070,6,0,23,11,0,29,8,0,17,133,134,270,202,103,72,62,89254,2001,249500
7042,06065041811,06,065,41811,6423,3784,1901,1864,37,3865,475,94,17,41,448,152,20,12,1894,17,18,18,59,44,13,70,32,91,228,305,522,195,126,94,62,76864,1333,217300
7043,06065041812,06,065,41812,3135,2039,990,887,103,2145,110,73,6,27,110,52,11,0,1060,33,16,9,49,46,63,55,98,110,135,119,132,105,50,40,0,53229,998,181300
7044,06065041813,06,065,41813,6110,2580,1912,1097,815,3435,103,14,36,0,134,30,15,0,1829,131,185,85,164,128,123,99,124,72,164,156,265,81,19,21,12,39980,719,139200
7045,06065041903,06,065,41903,11212,6698,3635,2792,843,6925,720,311,137,20,854,243,56,15,3652,42,73,53,95,65,88,131,182,214,361,699,780,382,242,144,101,71636,1015,228900
7046,06065041904,06,065,41904,4623,2908,1422,1288,134,2930,353,24,24,11,207,44,6,0,1425,34,56,0,35,56,59,41,109,45,148,244,383,96,61,42,16,66835,1229,169800
7047,06065041905,06,065,41905,2887,1286,879,414,465,1464,48,40,6,0,28,22,6,0,877,57,76,76,22,41,20,60,35,31,138,134,119,38,24,0,6,50801,795,162500
7048,06065041906,06,065,41906,6498,2390,1929,1145,784,3587,111,50,5,10,103,29,10,0,1940,143,85,50,244,87,140,176,168,141,128,258,161,69,21,39,30,41520,693,124900
7049,06065041907,06,065,41907,1706,1150,552,516,36,1136,165,18,15,15,180,8,0,0,547,7,0,0,0,15,5,9,16,0,43,99,140,87,36,43,47,88716,675,245700
7050,06065041908,06,065,41908,6899,3984,2170,1990,180,4144,317,88,31,6,321,25,51,0,2158,52,37,46,80,48,118,109,82,82,272,404,405,260,64,72,27,65482,1024,170000
7051,06065041909,06,065,41909,4754,2694,1336,1110,226,2782,130,48,0,7,85,44,26,0,1332,83,44,16,27,46,49,91,49,89,152,131,270,179,50,32,24,61190,690,170800
7052,06065042003,06,065,42003,2975,2072,902,804,98,1932,119,34,7,13,118,38,26,9,938,62,76,19,18,69,7,38,89,35,63,99,135,78,52,52,46,59470,667,209800
7053,06065042004,06,065,42004,3022,2215,944,866,78,2021,152,61,30,0,141,27,16,19,929,19,15,7,24,39,15,6,47,29,74,110,190,105,102,76,71,83573,1172,240100
7054,06065042005,06,065,42005,2404,1746,719,640,79,1404,79,72,20,8,76,34,24,0,704,0,46,21,40,61,32,14,39,26,66,55,111,83,19,47,44,60700,886,230800
7055,06065042006,06,065,42006,12996,7628,3817,3574,243,7500,668,347,31,82,828,306,91,7,3824,95,33,52,72,85,67,75,159,184,411,772,804,654,227,88,46,72057,1143,180600
7056,06065042007,06,065,42007,3533,2572,1186,1037,149,2359,138,48,14,18,91,46,20,0,1188,89,31,56,55,60,48,39,50,53,118,164,118,170,34,82,21,59569,802,218100
7057,06065042008,06,065,42008,4029,2921,1270,1163,107,2559,183,52,36,10,246,45,13,16,1277,59,18,33,22,18,81,37,29,48,158,164,242,173,107,56,32,72128,1019,207800
7058,06065042009,06,065,42009,4522,1653,1242,944,298,2616,69,0,0,7,76,12,0,0,1231,134,59,56,123,58,117,107,96,56,101,106,130,60,23,5,0,37813,614,140900
7059,06065042010,06,065,42010,4267,1228,1122,826,296,2321,25,8,0,0,34,26,0,0,1128,147,80,66,176,55,108,97,58,49,95,86,74,17,0,0,20,32000,507,86000
7060,06065042100,06,065,42100,990,833,523,88,435,760,82,87,21,25,77,28,0,6,462,17,11,26,15,22,11,6,10,21,32,116,82,37,23,17,16,66161,1529,181900
7061,06065042202,06,065,42202,1626,467,268,1,267,376,30,48,0,30,59,76,0,0,264,53,27,56,59,6,22,0,7,9,14,5,6,0,0,0,0,19565,486,0
7062,06065042205,06,065,42205,8164,4875,3073,2120,953,5234,661,297,162,105,591,346,70,37,3082,121,48,87,99,109,109,118,144,96,265,410,650,374,221,134,97,72163,941,210800
7063,06065042206,06,065,42206,5190,2785,2323,702,1621,3031,214,152,72,98,295,192,16,23,2310,305,133,83,132,187,157,195,100,94,184,173,296,137,52,43,39,39136,818,182500
7064,06065042207,06,065,42207,2561,1905,931,757,174,1748,158,78,41,87,203,128,30,17,942,25,20,30,7,24,25,34,19,64,71,124,192,172,63,24,48,79646,987,211400
7065,06065042208,06,065,42208,2471,1998,916,856,60,1773,238,173,74,63,250,193,7,12,920,11,0,45,30,26,33,24,6,69,76,83,159,150,85,51,72,81382,1348,222100
7066,06065042209,06,065,42209,3124,1164,1251,495,756,1703,84,32,0,8,61,55,0,0,1238,267,122,172,84,122,56,70,101,50,79,44,49,9,4,0,9,23333,600,49500
7067,06065042210,06,065,42210,4019,1227,1761,161,1600,1891,188,92,27,11,150,103,25,17,1775,441,254,169,141,70,86,54,102,66,102,125,107,50,0,8,0,20570,644,105100
7068,06065042211,06,065,42211,3571,807,1699,15,1684,998,49,70,8,53,125,20,0,0,1702,1050,145,89,80,110,30,52,29,0,61,11,45,0,0,0,0,7483,652,27500
7069,06065042212,06,065,42212,6218,2620,1900,1342,558,3515,250,59,31,19,197,129,18,0,1913,73,52,71,97,128,149,97,101,66,228,233,411,98,56,38,15,54750,815,138600
7070,06065042213,06,065,42213,5033,2734,1551,1016,535,2637,185,139,64,149,187,211,42,68,1563,101,100,63,61,88,59,83,172,76,104,226,199,132,43,14,42,48080,600,138000
7071,06065042214,06,065,42214,5822,2868,1762,1546,216,3604,271,110,32,83,346,70,22,15,1759,24,40,45,64,39,86,138,40,115,157,286,421,199,45,50,10,67883,1023,156700
7072,06065042300,06,065,42300,5903,2077,1782,993,789,3378,193,10,49,10,139,3,12,0,1853,191,165,167,145,158,142,88,103,103,173,185,139,33,28,16,17,32839,519,109700
7073,06065042401,06,065,42401,2225,1304,611,558,53,1245,133,64,0,11,115,38,0,7,598,12,0,5,33,11,0,19,20,33,72,54,145,120,9,21,44,79501,1005,195500
7074,06065042402,06,065,42402,3850,1780,1057,934,123,2221,110,37,34,4,106,42,11,13,1062,36,21,19,23,48,40,74,66,80,87,212,159,127,11,27,32,63147,950,139400
7075,06065042403,06,065,42403,3544,1495,1009,865,144,2077,96,28,8,7,92,49,0,10,1042,21,32,35,25,30,52,49,31,48,228,211,139,100,24,3,14,58500,950,139700
7076,06065042404,06,065,42404,1862,635,511,346,165,941,50,0,0,0,44,0,7,0,473,9,26,30,15,55,38,51,27,27,88,62,38,7,0,0,0,41953,787,95700
7077,06065042405,06,065,42405,4204,1075,1512,223,1289,1983,77,9,23,14,34,9,3,23,1514,215,52,193,90,134,195,130,72,38,182,95,83,15,20,0,0,31560,668,97700
7078,06065042406,06,065,42406,4161,1429,1247,1021,226,2376,139,22,17,0,91,30,0,0,1257,38,45,93,76,85,100,105,84,83,93,183,157,79,27,9,0,45250,890,98700
7079,06065042407,06,065,42407,3134,1421,869,658,211,1727,58,15,9,4,59,17,0,5,863,48,73,11,52,58,12,75,71,43,109,134,76,39,50,0,12,48563,950,108700
7080,06065042408,06,065,42408,2834,1265,808,627,181,1596,51,14,0,0,81,15,0,0,832,42,20,14,41,30,18,74,93,48,95,134,129,35,23,32,4,52308,960,112300
7081,06065042409,06,065,42409,3230,1188,932,712,220,1721,113,40,12,0,76,59,20,5,856,44,19,49,17,48,66,35,50,30,130,159,140,47,6,16,0,56222,863,119400
7082,06065042410,06,065,42410,4563,1698,1230,1052,178,2492,230,101,25,6,204,36,14,6,1248,13,18,6,61,6,66,90,101,49,110,228,209,177,63,45,6,68102,1293,155800
7083,06065042411,06,065,42411,2764,1307,779,681,98,1584,142,62,0,7,148,23,28,8,801,29,0,25,8,40,24,31,13,65,99,160,218,66,23,0,0,65450,1176,156900
7084,06065042412,06,065,42412,3931,2280,1175,1053,122,2439,156,133,25,7,267,60,22,0,1154,58,28,9,45,18,12,28,36,26,133,200,224,149,62,95,31,73889,1216,198100
7085,06065042504,06,065,42504,2856,490,745,266,479,1296,15,0,0,0,27,0,13,0,752,121,105,88,75,46,36,52,24,15,39,29,63,31,28,0,0,23452,541,91800
7086,06065042505,06,065,42505,3224,687,894,306,588,1568,20,0,0,0,0,10,0,0,964,187,134,88,123,99,65,28,108,11,36,53,17,10,5,0,0,23134,569,70200
7087,06065042506,06,065,42506,4000,666,1102,716,386,2024,79,53,0,15,109,29,23,0,1102,39,56,87,73,78,28,48,53,119,139,144,135,69,20,10,4,48171,797,128000
7088,06065042507,06,065,42507,4157,1101,1044,905,139,2190,105,37,6,18,134,42,17,13,1047,47,39,20,78,31,108,40,26,52,137,209,125,64,32,29,10,54601,1086,126600
7089,06065042508,06,065,42508,4465,848,1117,807,310,2147,62,16,0,7,109,28,26,0,1129,110,80,80,91,60,70,65,123,70,109,120,79,34,12,7,19,40295,694,92800
7090,06065042509,06,065,42509,3112,960,842,652,190,1667,61,19,7,0,44,6,16,0,827,76,18,93,68,75,62,64,73,66,63,48,68,34,0,0,19,36734,900,87300
7091,06065042510,06,065,42510,4921,1167,1166,907,259,2404,116,8,0,0,91,22,22,0,1173,63,82,12,67,65,92,116,75,82,173,199,84,51,6,6,0,46343,848,89800
7092,06065042511,06,065,42511,3254,805,841,531,310,1647,62,19,0,7,67,21,0,0,856,66,58,83,29,66,47,33,71,67,112,75,39,98,12,0,0,41983,733,107500
7093,06065042512,06,065,42512,2967,615,915,384,531,1404,32,5,0,0,97,9,7,0,903,79,24,86,114,106,35,77,63,80,107,25,93,9,5,0,0,35361,729,89700
7094,06065042513,06,065,42513,3211,1024,809,652,157,1783,55,43,30,0,48,13,24,0,827,45,7,27,66,41,5,70,105,26,66,121,120,80,7,41,0,51853,898,115900
7095,06065042514,06,065,42514,2962,830,866,385,481,1411,39,15,8,0,35,8,6,0,872,107,36,81,46,124,18,105,44,28,48,118,64,46,7,0,0,35659,675,100200
7096,06065042515,06,065,42515,3409,516,918,148,770,1425,9,0,6,0,30,0,0,0,891,95,146,153,83,88,77,90,30,35,18,28,33,7,0,0,8,22259,555,94400
7097,06065042516,06,065,42516,3350,686,863,540,323,1540,56,4,0,0,76,4,0,0,814,39,60,62,67,91,39,73,112,65,56,58,53,28,0,11,0,38235,740,92500
7098,06065042517,06,065,42517,3074,981,811,642,169,1501,42,0,8,21,50,0,0,6,782,32,66,35,34,27,36,63,60,69,65,134,100,46,0,15,0,47262,947,99000
7099,06065042518,06,065,42518,2484,827,647,536,111,1388,49,14,8,0,68,7,0,0,698,27,5,45,7,54,47,40,46,42,121,54,148,33,12,17,0,51607,983,103500
7100,06065042519,06,065,42519,1601,447,506,154,352,851,24,0,0,0,0,0,10,0,564,79,51,82,58,130,28,7,0,17,67,15,21,9,0,0,0,25508,643,85600
7101,06065042520,06,065,42520,3630,942,1016,498,518,1934,56,30,0,0,30,0,0,0,1028,165,75,107,117,58,57,56,48,51,87,55,90,14,29,9,10,29474,589,91800
7102,06065042521,06,065,42521,4649,1265,1180,848,332,2368,111,10,0,0,53,43,0,0,1185,96,67,125,58,56,49,98,96,75,124,143,130,29,32,0,7,42472,745,95000
7103,06065042522,06,065,42522,4124,1392,1020,878,142,2012,71,20,29,0,73,36,11,10,989,24,16,18,62,87,35,44,86,75,104,119,195,68,42,7,7,56331,933,129300
7104,06065042523,06,065,42523,1906,570,442,349,93,979,31,18,0,0,55,0,0,0,459,37,21,0,42,33,8,26,35,24,59,29,105,27,13,0,0,51094,1066,108700
7105,06065042602,06,065,42602,4220,1562,1128,905,223,2340,53,32,0,17,118,0,2,0,1130,80,45,83,35,74,66,78,127,66,102,117,164,66,23,4,0,43693,652,123100
7106,06065042603,06,065,42603,14563,3047,3820,2891,929,7438,189,54,23,0,179,27,15,0,3808,285,237,249,321,333,334,286,295,256,470,349,243,101,17,20,12,37003,777,85300
7107,06065042604,06,065,42604,2912,1673,883,769,114,1689,143,46,42,14,94,32,48,0,875,38,23,26,13,28,0,63,75,62,113,91,160,109,46,7,21,59735,862,148300
7108,06065042605,06,065,42605,18387,5179,4958,4174,784,9890,459,165,42,9,399,201,61,13,4970,261,242,278,274,228,324,347,283,255,531,814,787,226,59,44,17,49879,937,114500
7109,06065042606,06,065,42606,3670,1299,1046,856,190,2002,76,26,13,0,107,7,34,11,1056,78,20,64,54,40,64,99,81,22,106,215,142,31,14,19,7,50341,890,121500
7110,06065042706,06,065,42706,6032,1095,1476,994,482,2840,48,11,18,0,81,7,0,0,1481,73,32,154,105,114,100,99,126,98,102,209,155,89,15,10,0,42559,708,95500
7111,06065042708,06,065,42708,4413,3122,1241,1069,172,2290,106,50,0,8,169,25,0,0,1247,39,59,33,44,18,61,114,100,92,161,249,158,85,26,8,0,52957,953,135600
7112,06065042709,06,065,42709,3749,2999,1729,1506,223,3090,101,48,34,41,94,43,6,0,1749,246,143,140,262,146,88,113,120,112,87,126,94,52,20,0,0,28162,650,88100
7113,06065042710,06,065,42710,3913,3625,2521,2177,344,3913,76,42,18,8,122,34,34,9,2520,274,383,270,331,229,292,252,84,102,63,97,74,21,9,8,31,25046,648,87500
7114,06065042711,06,065,42711,4860,4284,2829,2262,567,4708,162,63,28,15,110,83,23,18,2823,375,361,266,375,222,164,187,209,104,195,187,79,28,30,6,35,25603,660,88000
7115,06065042712,06,065,42712,7539,5679,2454,2112,342,4584,267,97,73,11,282,149,45,11,2367,85,97,91,119,93,148,155,98,184,313,389,268,162,104,61,0,52744,844,161800
7116,06065042713,06,065,42713,4231,2867,1327,1097,230,2469,83,47,7,0,141,38,13,0,1332,46,57,51,106,53,76,66,121,75,198,235,124,95,18,0,11,51705,750,131700
7117,06065042714,06,065,42714,2979,2608,1121,1020,101,2181,214,43,0,20,134,32,6,11,1179,22,42,36,65,36,43,64,71,37,95,149,158,194,93,58,16,70571,1266,225500
7118,06065042715,06,065,42715,4502,3169,1481,1259,222,2838,268,54,14,9,233,41,16,0,1486,104,32,56,79,40,75,41,60,39,117,201,246,176,101,43,76,66417,731,227500
7119,06065042716,06,065,42716,4754,4036,1697,1454,243,3193,309,88,28,11,223,53,7,15,1710,88,78,19,96,37,26,43,34,107,182,279,217,223,101,116,64,69012,1137,216200
7120,06065042717,06,065,42717,2790,1743,868,678,190,1583,39,0,36,0,74,0,7,0,852,44,42,58,84,35,53,59,87,76,78,72,100,49,0,7,8,42125,752,97800
7121,06065042718,06,065,42718,5072,2708,1661,1326,335,3273,144,57,9,0,104,37,0,0,1767,164,109,193,147,163,76,103,111,60,181,226,143,62,19,10,0,36641,490,126100
7122,06065042719,06,065,42719,3641,2037,1272,849,423,2208,44,10,8,11,76,8,13,6,1277,175,75,33,64,139,33,49,98,74,127,156,140,64,30,11,9,42003,555,137300
7123,06065042720,06,065,42720,2996,1980,1096,835,261,1791,37,0,9,11,71,0,10,0,1007,155,69,109,70,100,56,99,37,66,47,78,74,39,0,8,0,30030,535,89700
7124,06065042721,06,065,42721,4751,3063,1483,1188,295,3013,152,23,13,0,107,23,11,6,1492,112,109,93,41,64,85,86,85,145,212,227,96,51,41,34,11,47113,720,118200
7125,06065042722,06,065,42722,8339,5918,3285,2375,910,5597,206,71,43,26,255,54,20,8,3284,232,277,259,331,239,269,266,221,139,310,349,168,162,19,25,18,35634,673,115000
7126,06065042723,06,065,42723,4347,3044,1807,1384,423,3085,62,15,0,0,45,16,14,0,1816,284,257,223,248,142,125,104,96,23,49,104,108,0,0,26,27,22209,602,53700
7127,06065042800,06,065,42800,6451,1114,1711,800,911,2992,53,8,6,0,58,22,15,0,1709,336,215,209,142,144,132,93,67,74,78,99,65,39,16,0,0,23145,529,81200
7128,06065042901,06,065,42901,5289,1712,1523,1134,389,3003,90,15,0,0,20,14,15,0,1535,183,71,134,145,123,109,152,121,102,101,127,76,69,6,0,16,35093,717,77900
7129,06065042902,06,065,42902,3829,1489,1132,762,370,2266,69,35,0,0,39,28,8,0,1133,175,166,74,38,67,86,37,34,39,100,106,115,59,27,0,10,32703,593,96400
7130,06065042903,06,065,42903,3929,1168,1117,795,322,2364,60,0,0,0,27,22,0,0,1126,117,124,115,68,95,73,94,54,47,119,104,73,22,10,0,11,33520,714,114200
7131,06065042904,06,065,42904,6877,1763,1806,1267,539,3842,23,22,8,0,75,18,14,0,1820,280,209,193,142,118,155,132,87,55,116,164,136,17,0,0,16,28431,619,69200
7132,06065043001,06,065,43001,3873,1572,1311,737,574,2231,53,16,0,0,83,0,0,0,1319,253,160,113,116,94,109,85,61,32,84,84,74,33,4,0,17,25509,478,74800
7133,06065043002,06,065,43002,8317,5544,2530,2244,286,4842,373,139,37,0,364,184,7,0,2522,89,105,58,111,89,85,120,109,128,215,476,610,171,107,40,9,63223,767,170900
7134,06065043003,06,065,43003,6122,2729,1835,731,1104,2964,73,13,10,0,21,0,0,0,1844,165,156,252,220,109,80,127,126,62,123,232,126,48,5,0,13,31111,654,95200
7135,06065043004,06,065,43004,7853,4821,2221,2041,180,4488,210,62,21,8,160,47,22,5,2239,33,28,22,66,73,138,65,111,61,370,387,426,273,127,20,39,65086,1090,158100
7136,06065043005,06,065,43005,4118,2376,1300,835,465,2297,26,6,6,0,23,6,0,4,1299,174,79,85,99,87,60,67,77,95,196,138,75,44,0,14,9,39712,681,97800
7137,06065043006,06,065,43006,4046,1571,1228,557,671,2169,46,20,0,10,13,22,0,6,1224,253,178,66,110,73,122,78,27,36,63,100,78,4,25,11,0,25278,588,98700
7138,06065043203,06,065,43203,12111,8735,3684,3230,454,7527,687,221,45,36,578,217,48,36,3695,71,135,91,62,156,182,83,163,178,377,482,781,414,233,171,116,70944,788,214200
7139,06065043206,06,065,43206,6000,4214,2008,1274,734,3576,236,111,57,6,257,53,14,18,2008,158,145,134,81,104,56,57,94,78,217,261,259,210,78,55,21,52644,633,203800
7140,06065043207,06,065,43207,10928,8044,3924,3281,643,7150,693,231,50,59,602,166,42,14,3926,121,125,153,161,222,197,199,289,291,335,579,626,357,109,140,22,55797,830,189800
7141,06065043208,06,065,43208,6506,4878,2259,1956,303,4230,183,99,27,0,88,100,24,0,2282,90,110,105,107,102,171,77,228,151,289,256,256,158,34,79,69,50000,732,144100
7142,06065043209,06,065,43209,7752,5240,2385,1746,639,4238,257,132,54,5,304,186,11,6,2374,76,44,133,97,39,133,126,160,173,279,400,382,185,104,30,13,57074,856,163500
7143,06065043210,06,065,43210,4514,2284,1286,738,548,2237,111,25,17,0,145,41,27,0,1291,62,59,28,57,77,141,54,36,114,165,183,181,94,27,8,5,50706,689,160700
7144,06065043211,06,065,43211,5556,3957,1648,1466,182,3160,212,126,9,0,209,122,11,8,1646,83,16,15,69,56,130,52,84,48,160,249,354,222,20,53,35,66797,1227,185000
7145,06065043212,06,065,43212,5651,4543,2192,1683,509,3834,260,81,20,31,118,31,0,0,2185,144,159,218,132,184,131,121,129,112,214,162,195,140,43,76,25,40107,808,126800
7146,06065043213,06,065,43213,3578,2684,1135,968,167,2163,68,38,11,0,114,17,8,0,1138,51,26,27,46,40,85,35,23,66,193,216,118,118,38,36,20,57700,1042,188100
7147,06065043214,06,065,43214,18565,12268,5547,5057,490,10824,1111,278,60,36,1106,254,74,6,5501,120,42,154,137,165,136,196,225,352,565,1029,1200,674,261,132,113,70336,1174,188800
7148,06065043215,06,065,43215,2889,1477,945,364,581,1649,149,9,15,0,75,15,26,0,1011,160,135,69,113,59,31,59,28,12,29,41,81,39,43,39,73,27757,556,472200
7149,06065043216,06,065,43216,6487,4416,2345,928,1417,3700,295,79,45,11,212,36,15,0,2353,280,65,95,128,176,126,78,169,185,261,279,266,106,82,29,28,46110,834,194100
7150,06065043217,06,065,43217,2609,1991,794,707,87,1526,147,33,15,0,114,72,9,0,802,10,0,7,8,9,36,65,23,41,105,118,190,113,28,27,22,70909,956,174500
7151,06065043218,06,065,43218,5902,4446,1651,1487,164,3207,308,124,35,28,310,61,23,13,1632,21,7,48,30,63,71,67,87,65,154,224,364,278,83,39,31,71863,970,217800
7152,06065043219,06,065,43219,7115,4906,2438,1699,739,4318,399,156,40,36,351,120,28,7,2469,130,44,134,96,170,187,92,47,116,345,289,453,139,133,52,42,55354,822,194800
7153,06065043220,06,065,43220,4161,2609,1598,511,1087,2321,170,76,38,0,166,23,0,9,1597,94,140,108,103,97,174,102,71,128,143,152,150,67,16,27,25,38892,773,160200
7154,06065043221,06,065,43221,14568,10586,4389,4008,381,8408,950,194,70,29,860,282,49,30,4404,114,59,100,90,133,117,204,200,297,547,787,940,424,165,158,69,66423,1035,194000
7155,06065043222,06,065,43222,3739,2922,1189,1081,108,2355,216,142,41,0,248,59,6,10,1186,16,14,14,10,30,27,53,86,62,80,157,250,148,80,79,80,79015,1102,233800
7156,06065043223,06,065,43223,5769,4215,1701,1449,252,3335,241,58,30,6,244,43,6,0,1705,53,61,45,64,75,109,53,42,91,118,231,324,186,95,71,87,69755,933,214100
7157,06065043224,06,065,43224,5746,4618,1973,1747,226,3843,528,97,92,37,399,86,21,9,1981,57,77,10,37,54,98,11,73,87,144,191,358,260,165,138,221,84362,771,309100
7158,06065043225,06,065,43225,5741,4030,1745,1493,252,3414,153,37,20,8,128,78,9,0,1746,65,69,94,111,51,68,46,155,60,186,352,293,99,39,25,33,57328,900,155000
7159,06065043304,06,065,43304,5851,4844,2241,1984,257,4217,230,186,121,4,311,138,48,13,2230,216,220,137,105,107,92,106,94,78,158,196,275,205,60,110,71,47436,585,151800
7160,06065043305,06,065,43305,5642,4688,2415,2197,218,4497,296,96,25,0,156,53,33,7,2410,147,159,193,243,150,213,151,187,166,208,196,267,96,17,17,0,37404,754,116400
7161,06065043306,06,065,43306,3846,2876,1612,1354,258,2754,109,56,9,0,148,61,38,0,1614,168,185,89,181,137,165,100,65,55,58,223,130,32,9,0,17,31526,795,93700
7162,06065043307,06,065,43307,5090,3878,2378,1379,999,3640,173,39,0,18,137,68,8,0,2381,291,343,228,261,227,227,175,112,118,149,115,68,37,13,0,17,26278,601,53500
7163,06065043308,06,065,43308,2533,1459,945,330,615,1396,11,7,5,0,17,8,5,0,930,160,143,160,56,90,52,64,31,24,64,23,41,0,6,0,16,20135,500,75600
7164,06065043309,06,065,43309,2854,1831,1011,409,602,1795,37,0,7,0,36,58,9,0,994,113,109,91,138,81,60,62,43,41,89,60,66,8,10,6,17,27347,519,92300
7165,06065043310,06,065,43310,3068,2113,1037,493,544,1900,57,26,6,8,20,11,11,0,1071,160,101,86,133,98,80,64,44,47,50,92,37,47,26,6,0,27040,555,98100
7166,06065043311,06,065,43311,2056,1497,629,453,176,1235,21,54,0,7,81,34,5,0,596,55,0,64,59,10,25,20,58,37,52,83,90,29,7,7,0,45603,686,122400
7167,06065043312,06,065,43312,3575,2039,1151,769,382,2100,23,26,0,0,39,33,0,0,1181,114,123,124,74,102,102,83,68,37,73,163,79,27,0,12,0,32712,634,78500
7168,06065043313,06,065,43313,3289,1954,1010,600,410,1705,52,8,0,0,18,55,8,0,1004,125,101,82,87,73,27,108,83,71,90,80,53,12,12,0,0,35240,662,80700
7169,06065043314,06,065,43314,3297,2632,1126,945,181,2187,97,81,29,0,104,27,23,0,1197,52,50,36,83,54,84,53,80,149,164,142,152,58,8,17,15,48765,803,104800
7170,06065043315,06,065,43315,2082,1692,689,589,100,1205,88,50,12,0,33,39,6,0,632,26,0,11,39,39,39,56,52,24,68,75,87,63,25,22,6,52143,831,131300
7171,06065043401,06,065,43401,5675,2827,1916,857,1059,3169,37,9,0,5,80,8,0,5,1931,344,249,269,212,176,104,102,80,80,131,105,47,14,0,9,9,21975,486,64100
7172,06065043403,06,065,43403,2648,1558,1009,584,425,1686,53,36,15,0,41,24,7,8,1078,139,141,65,150,130,117,40,29,56,67,74,50,0,0,7,13,27000,539,73300
7173,06065043404,06,065,43404,2401,1982,1389,1063,326,2169,99,32,0,8,92,9,9,0,1407,152,243,242,135,108,120,64,86,43,100,37,52,0,9,7,9,22937,572,57500
7174,06065043405,06,065,43405,3870,2306,1803,1091,712,2548,30,8,0,0,27,8,9,0,1746,423,215,361,152,90,98,52,105,61,49,47,16,19,36,0,22,17828,432,13400
7175,06065043503,06,065,43503,4361,3519,2095,1133,962,3396,151,32,15,7,143,95,8,0,2102,203,180,323,299,195,137,216,156,65,58,140,94,7,7,14,8,26162,636,27500
7176,06065043504,06,065,43504,3813,3000,1812,1422,390,2895,211,32,16,8,151,78,18,0,1816,135,184,166,215,112,137,109,170,94,167,138,128,38,10,0,13,32990,674,32500
7177,06065043505,06,065,43505,2810,2318,1546,914,632,2574,62,28,11,0,164,7,37,0,1540,241,225,179,154,136,145,65,75,52,121,61,55,0,0,7,24,23902,575,61500
7178,06065043506,06,065,43506,2844,2299,1268,1139,129,2156,53,24,13,8,74,35,0,0,1265,47,85,174,143,126,116,66,74,42,92,118,125,26,18,13,0,32880,666,86100
7179,06065043507,06,065,43507,5056,2929,2001,836,1165,3116,68,5,10,0,74,51,7,0,2006,330,289,260,308,151,107,175,88,80,72,64,63,19,0,0,0,22313,506,51900
7180,06065043508,06,065,43508,5050,3689,2095,1666,429,3512,126,95,32,6,112,47,13,0,2100,399,146,177,181,96,136,169,34,136,188,195,87,125,17,5,9,31700,398,102500
7181,06065043509,06,065,43509,4153,2608,1517,1262,255,2684,118,20,42,10,36,46,0,0,1516,164,96,155,102,124,88,139,108,95,63,147,161,65,0,9,0,35678,638,78600
7182,06065043510,06,065,43510,5378,3848,1959,1655,304,3883,139,78,9,0,101,57,14,7,1945,172,176,233,101,148,205,144,86,148,87,247,147,15,18,18,0,32457,685,72200
7183,06065043511,06,065,43511,4727,2628,1705,1368,337,2983,107,58,23,7,99,15,6,0,1703,161,155,159,194,59,104,165,77,105,159,137,157,30,24,9,8,36037,538,100000
7184,06065043600,06,065,43600,7981,2609,2420,1119,1301,4194,53,28,0,9,82,28,0,0,2426,419,369,279,240,246,153,111,89,114,105,168,66,36,10,15,6,22500,467,69000
7185,06065043701,06,065,43701,3170,2565,1403,1107,296,2305,82,72,6,0,59,54,18,0,1337,214,124,109,114,93,105,95,78,52,83,118,68,27,28,29,0,30725,473,43900
7186,06065043702,06,065,43702,3196,2525,1368,1092,276,2320,76,30,17,7,80,36,14,0,1430,233,128,100,115,52,91,52,28,115,111,148,140,86,23,0,8,34688,541,93300
