,pop_00,white_00,hu_00,ohu_00,rhu_00,state,county,tract,FIPS,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,mhval_00,mrent_00,hh_00,hinc_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00
14,5058,4069,1702,1582,120,28,033,070720,28033070720,3205,191,52,46,0,145,77,63,7,136100,588,1709,54023,107,9,65,97,90,109,85,80,131,187,208,322,81,70,60,8
15,5983,5184,2346,1621,725,28,033,070810,28033070810,3957,364,110,49,25,404,128,10,16,144600,691,2320,58565,62,24,106,118,142,117,126,147,97,252,409,378,166,40,96,40
16,7873,7078,2749,2433,316,28,033,070820,28033070820,4756,348,51,8,26,287,48,14,0,103100,800,2772,51786,100,103,77,111,79,182,237,192,215,340,575,382,130,0,39,10
17,2322,1788,750,701,49,28,033,070830,28033070830,1494,138,22,0,13,113,12,0,0,150100,505,748,62692,24,19,26,51,7,53,64,15,17,86,85,177,68,7,24,25
18,3660,2707,1252,1099,153,28,033,070900,28033070900,2356,78,0,6,0,64,0,0,0,95300,361,1248,47069,70,87,78,90,57,86,67,41,92,179,197,121,47,14,22,0
19,4800,4218,1717,1510,207,28,033,071000,28033071000,3263,256,38,11,0,188,68,20,20,147700,755,1730,58255,141,57,64,88,89,53,47,151,54,158,320,296,95,47,60,10
20,3644,3020,1367,1161,206,28,033,071110,28033071110,2270,143,40,5,18,148,86,27,8,99400,444,1372,49415,59,61,100,45,99,90,115,59,69,207,180,121,83,40,30,14
21,5107,3598,1783,1334,449,28,033,071120,28033071120,3324,112,52,19,12,137,80,26,6,97200,401,1790,44105,189,76,88,91,114,76,133,162,147,168,200,218,70,0,26,32
22,2761,2392,1030,869,161,28,033,071200,28033071200,1890,46,24,0,6,38,19,13,0,93200,605,1042,44537,59,70,71,41,57,58,105,65,68,118,95,146,34,7,16,32
23,5880,3480,2131,1823,308,28,093,950100,28093950100,3728,91,6,0,7,128,3,0,6,59900,406,2124,29963,352,170,150,215,176,137,120,167,125,172,173,89,21,18,25,14
24,7875,4947,2829,2361,468,28,093,950200,28093950200,4971,84,29,4,5,155,41,2,0,67400,424,2810,34545,358,211,224,218,259,145,192,173,145,341,245,138,67,25,51,18
25,6122,3067,2229,1916,313,28,093,950300,28093950300,3931,65,0,21,0,83,16,0,0,57200,433,2234,30618,407,197,131,185,174,126,222,103,112,253,109,119,50,23,10,13
26,8240,1814,2496,1552,944,28,093,950400,28093950400,4631,209,71,30,36,346,129,4,25,64600,343,2490,23452,561,328,194,214,170,137,141,111,73,177,113,97,65,27,31,51
27,6876,3466,2478,2134,344,28,093,950500,28093950500,4258,110,37,0,0,134,49,15,0,54300,372,2481,26357,545,198,209,244,185,171,166,112,147,122,210,110,23,10,17,12
28,1063,647,361,296,65,47,047,060100,47047060100,696,24,0,0,0,36,0,0,0,49900,400,381,38125,68,23,5,14,50,20,15,17,34,31,60,23,12,9,0,0
29,1522,937,512,407,105,47,047,060200,47047060200,930,42,24,0,0,54,45,0,0,98300,427,512,41458,54,42,17,37,39,43,17,43,25,76,74,29,16,0,0,0
30,3203,1343,1121,829,292,47,047,060300,47047060300,2027,49,9,2,0,40,16,4,4,71300,341,1100,35245,207,66,75,58,101,38,74,91,35,104,87,90,33,12,13,16
31,7976,5814,2947,2574,373,47,047,060400,47047060400,5439,265,84,43,0,327,74,21,7,122700,490,2936,46445,183,181,126,148,163,173,231,200,170,325,371,307,151,63,95,49
32,7273,4570,2682,1928,754,47,047,060500,47047060500,4727,133,70,32,12,174,85,29,7,84700,326,2689,33059,483,237,142,202,178,198,136,153,74,233,302,148,114,35,20,34
33,3800,2166,1337,1082,255,47,047,060600,47047060600,2394,92,46,2,15,140,47,0,3,89400,359,1333,40889,156,64,120,98,68,76,66,95,50,107,160,124,103,9,18,19
34,3969,2381,1507,1291,216,47,047,060700,47047060700,2778,113,45,25,0,121,50,13,0,126600,459,1517,42165,209,57,128,83,91,62,67,109,70,177,157,135,95,34,37,6
35,2934,2004,1699,590,1109,47,157,000100,47157000100,2195,311,107,262,68,366,183,137,47,209300,789,1696,46494,233,107,62,53,107,71,71,95,117,85,154,153,113,114,70,91
36,1466,12,525,104,421,47,157,000200,47157000200,791,5,0,0,0,5,0,0,0,36700,292,570,7885,307,69,54,47,22,23,9,8,7,8,16,0,0,0,0,0
37,2093,28,669,236,433,47,157,000300,47157000300,975,6,0,0,0,0,0,0,5,43300,323,608,12015,250,79,50,54,41,39,18,19,11,16,19,0,0,0,0,12
38,2397,95,843,426,417,47,157,000400,47157000400,1432,18,0,7,0,16,7,0,0,37600,454,858,13185,335,139,94,41,72,47,23,34,5,38,13,5,4,0,0,8
39,852,10,325,108,217,47,157,000500,47157000500,504,11,0,0,0,6,0,0,0,38500,334,320,14423,118,51,27,30,11,11,0,14,5,20,0,14,0,5,7,7
40,2938,20,1151,663,488,47,157,000600,47157000600,1832,27,0,6,6,15,6,0,0,40400,385,1158,16703,364,153,148,110,58,44,43,60,26,55,29,38,8,0,12,10
41,5641,622,2324,1030,1294,47,157,000700,47157000700,3400,224,49,44,10,158,116,21,11,62900,466,2335,22554,501,309,247,224,218,140,141,76,107,123,53,85,70,0,5,36
42,3438,18,1180,627,553,47,157,000800,47157000800,2080,60,0,0,0,45,31,0,0,40000,363,1213,15295,430,170,126,120,87,18,55,16,65,27,37,33,10,9,0,10
43,3694,41,1407,837,570,47,157,000900,47157000900,2362,0,7,0,12,68,10,0,0,50400,405,1436,17080,400,214,191,106,77,82,20,74,45,92,66,29,20,7,0,13
44,540,4,221,123,98,47,157,001000,47157001000,322,8,0,0,0,0,0,0,0,47700,360,191,14417,64,35,16,5,14,8,10,14,5,6,10,0,0,0,4,0
45,3687,1830,1440,884,556,47,157,001100,47157001100,2354,54,13,0,0,21,0,6,0,46500,500,1457,26886,240,169,155,123,108,131,53,96,75,140,104,39,15,9,0,0
46,3773,2620,1572,1092,480,47,157,001200,47157001200,2506,92,29,27,21,89,10,13,11,57100,529,1577,29438,221,111,138,155,179,179,121,71,55,97,150,65,4,16,6,9
47,4180,879,1452,760,692,47,157,001300,47157001300,2341,41,18,0,8,120,8,0,0,50400,499,1458,24220,341,138,129,150,152,92,92,59,73,107,85,16,5,8,6,5
48,1812,283,744,380,364,47,157,001400,47157001400,1127,16,10,0,0,36,8,0,0,43200,488,740,22300,180,106,61,33,83,58,57,12,65,35,30,20,0,0,0,0
49,2171,335,892,521,371,47,157,001500,47157001500,1298,68,21,18,0,44,21,0,0,47500,490,859,29196,161,98,60,77,38,105,84,49,7,65,60,12,33,3,0,7
50,3095,2716,1034,771,263,47,157,001600,47157001600,1622,235,85,102,90,291,156,28,12,119300,888,1015,51858,58,32,63,28,59,83,43,39,75,81,117,129,76,25,63,44
51,4454,1617,1859,1216,643,47,157,001700,47157001700,2891,202,70,29,26,232,126,26,12,74900,613,1850,37885,192,111,127,131,143,114,195,130,123,118,191,142,23,48,26,36
52,1990,9,715,305,410,47,157,001800,47157001800,1066,15,0,0,0,44,0,5,0,42300,407,697,16295,225,95,73,63,40,67,35,16,11,30,5,12,9,4,0,12
53,2230,15,773,426,347,47,157,001900,47157001900,1362,7,0,0,0,15,13,6,0,45600,391,801,18984,280,64,63,84,64,82,35,17,12,26,46,11,11,0,0,6
54,2414,27,758,296,462,47,157,002000,47157002000,1269,18,4,0,0,30,4,0,0,33800,333,774,14863,275,116,101,57,43,47,48,37,28,6,14,0,0,0,0,2
55,911,21,324,122,202,47,157,002100,47157002100,489,0,0,0,0,14,0,0,0,27600,315,299,10144,148,56,17,5,23,24,3,0,7,4,0,9,0,0,0,3
56,434,55,229,4,225,47,157,002200,47157002200,343,0,0,0,0,6,0,0,0,625000,165,229,7906,148,49,8,4,10,0,0,4,0,0,0,0,0,0,0,6
57,1160,107,439,105,334,47,157,002300,47157002300,670,12,0,0,0,4,17,10,0,42600,303,447,14107,159,82,64,32,39,6,14,22,8,11,10,0,0,0,0,0
58,3357,86,1314,292,1022,47,157,002400,47157002400,1816,49,14,0,0,52,14,0,0,53000,236,1326,10452,644,143,104,70,93,59,17,45,33,22,16,21,37,9,0,13
59,3161,1028,1302,531,771,47,157,002500,47157002500,1973,128,67,14,9,132,66,0,0,82400,477,1305,25949,271,150,104,107,80,102,43,53,79,70,75,84,34,28,19,6
60,2459,2174,1205,705,500,47,157,002600,47157002600,1727,235,97,95,36,340,146,12,35,158600,600,1132,51429,90,82,45,32,82,87,66,25,45,61,144,126,97,73,38,39
61,2307,799,852,326,526,47,157,002700,47157002700,1556,82,18,39,0,40,29,0,0,58000,488,933,25571,127,169,80,80,70,69,33,46,54,26,71,45,30,7,9,17
62,4128,452,1639,665,974,47,157,002800,47157002800,2368,110,16,12,0,56,92,0,0,48700,407,1636,19229,471,234,142,137,155,69,50,101,84,48,66,37,6,19,10,7
63,4669,4411,2359,1788,571,47,157,002900,47157002900,3617,627,156,165,49,615,322,86,9,138100,549,2355,47598,174,159,120,84,173,136,141,103,149,192,164,297,154,119,61,129
64,3253,1322,1330,649,681,47,157,003000,47157003000,2222,126,42,47,7,167,94,47,17,90800,379,1341,31719,203,179,93,114,54,64,77,68,65,98,78,90,81,20,28,29
65,3182,2685,1787,827,960,47,157,003100,47157003100,2333,266,127,141,36,322,144,85,31,108100,597,1782,36025,202,171,130,141,89,133,99,141,69,141,170,80,74,54,36,52
66,3834,2953,2336,509,1827,47,157,003200,47157003200,2945,291,131,38,57,341,199,38,29,101400,512,2364,27829,484,248,143,205,135,248,111,128,102,203,183,61,38,11,11,53
67,2195,2062,1114,753,361,47,157,003300,47157003300,1650,293,141,49,46,244,156,22,14,143900,521,1107,56971,45,51,42,96,32,64,56,40,66,99,133,143,63,31,79,67
68,2312,1711,1325,355,970,47,157,003400,47157003400,1701,187,79,67,6,238,84,36,21,139100,537,1337,31809,104,148,177,83,129,82,66,52,103,82,95,89,53,22,14,38
69,3101,2567,1572,757,815,47,157,003500,47157003500,2311,340,151,122,98,317,171,76,40,195600,590,1572,46719,168,56,90,113,73,87,77,100,43,103,104,164,132,77,82,103
70,3016,842,1369,198,1171,47,157,003600,47157003600,1995,183,49,17,0,115,75,25,0,104500,400,1376,25860,271,110,144,131,182,110,73,101,49,77,38,28,35,6,8,13
71,1262,245,788,20,768,47,157,003700,47157003700,900,39,0,0,0,14,12,0,0,52300,242,728,10136,361,89,77,63,39,27,5,8,22,4,25,0,0,0,0,8
72,1742,621,1043,8,1035,47,157,003800,47157003800,1371,92,51,18,29,79,18,33,28,58800,360,1060,9477,557,150,82,38,81,49,31,33,5,15,6,6,7,0,0,0
73,1238,250,590,5,585,47,157,003900,47157003900,715,77,0,11,11,76,22,15,0,0,463,615,11712,276,79,15,38,70,15,33,18,9,23,20,0,13,0,0,6
74,1688,50,653,40,613,47,157,004000,47157004000,738,18,0,0,4,9,0,11,0,62100,178,631,6950,420,67,43,27,26,13,4,7,0,19,5,0,0,0,0,0
75,2234,374,287,12,275,47,157,004100,47157004100,1509,21,11,0,0,24,0,0,0,18900,165,291,7446,180,39,14,14,13,6,0,11,4,5,0,5,0,0,0,0
76,2160,1155,1226,201,1025,47,157,004200,47157004200,1922,284,169,89,7,151,49,54,7,159400,634,1250,35000,194,42,105,129,62,93,92,46,8,92,145,127,46,6,33,30
77,870,569,567,98,469,47,157,004300,47157004300,740,153,52,58,15,165,59,15,15,167900,905,568,51786,57,27,27,8,32,64,45,9,0,67,78,54,25,0,30,45
78,362,1,147,11,136,47,157,004400,47157004400,173,0,0,0,0,0,0,0,0,0,319,122,10625,59,17,14,18,0,14,0,0,0,0,0,0,0,0,0,0
79,1214,7,370,45,325,47,157,004500,47157004500,462,0,0,0,0,0,0,0,0,53100,204,350,7803,204,17,26,32,12,15,0,7,6,0,25,6,0,0,0,0
80,1845,162,678,119,559,47,157,004600,47157004600,894,21,7,0,6,24,16,10,0,83100,190,707,10291,345,104,51,33,29,22,31,15,0,34,21,6,16,0,0,0
81,2655,14,960,493,467,47,157,004700,47157004700,1647,19,24,0,0,30,50,0,0,47600,352,978,17898,298,149,79,79,95,49,68,36,28,45,21,5,8,5,0,13
82,846,15,255,96,159,47,157,004800,47157004800,458,0,0,0,0,0,6,5,0,47600,426,239,13450,92,43,28,16,36,0,0,6,0,0,10,0,8,0,0,0
83,1898,4,692,209,483,47,157,004900,47157004900,1115,25,0,0,0,28,0,0,36,38800,320,700,15917,249,90,64,41,46,44,46,17,0,34,18,23,19,0,0,9
84,2168,19,701,118,583,47,157,005000,47157005000,1023,6,0,0,0,0,7,0,0,40600,253,696,10417,339,126,56,43,28,13,32,16,0,30,6,7,0,0,0,0
85,159,4,75,21,54,47,157,005100,47157005100,152,9,0,0,0,0,0,0,0,14600,303,80,18571,22,15,7,12,6,9,0,0,9,0,0,0,0,0,0,0
86,461,11,181,154,27,47,157,005200,47157005200,347,26,12,0,0,32,15,0,0,73600,229,195,40583,20,10,8,23,15,6,12,15,0,30,15,26,9,6,0,0
87,5065,27,1943,1172,771,47,157,005300,47157005300,3173,16,15,0,0,106,50,0,0,45000,368,1954,20630,504,222,219,185,189,83,170,37,70,119,78,43,27,0,0,8
88,1506,8,461,154,307,47,157,005400,47157005400,864,6,0,0,0,0,27,0,7,46300,306,482,13444,189,80,20,82,16,30,17,18,9,9,0,0,0,12,0,0
89,3980,31,1422,646,776,47,157,005500,47157005500,2200,31,0,0,0,37,17,0,0,41100,393,1386,17697,424,191,148,126,65,81,82,23,39,57,87,47,0,7,9,0
90,4557,35,1714,1201,513,47,157,005600,47157005600,3002,48,0,7,0,63,76,24,0,46900,420,1722,25221,317,131,182,221,185,64,96,74,69,117,105,59,32,6,17,47
91,3183,13,1185,668,517,47,157,005700,47157005700,1876,12,0,0,0,31,7,9,0,38700,426,1140,19943,335,136,100,132,95,63,54,41,36,36,35,40,13,11,0,13
92,1862,10,657,247,410,47,157,005800,47157005800,1130,20,3,0,0,15,4,0,8,47300,387,697,17472,225,79,76,91,41,19,38,33,15,27,17,16,3,0,0,17
93,3911,256,1311,575,736,47,157,005900,47157005900,2210,41,6,0,0,69,0,0,0,39500,414,1305,14126,489,203,133,110,64,45,53,59,19,30,41,22,16,11,0,10
94,2399,4,991,620,371,47,157,006000,47157006000,1568,62,28,5,0,103,28,11,7,42500,406,989,15387,330,158,66,118,62,35,42,28,28,49,34,12,15,12,0,0
95,1073,13,418,170,248,47,157,006100,47157006100,658,5,0,0,0,20,5,0,10,41000,313,408,20455,120,43,37,48,32,28,18,24,6,12,11,20,3,0,0,6
96,3351,133,1058,609,449,47,157,006200,47157006200,2004,21,6,0,0,62,8,0,0,52800,442,1091,25096,268,103,81,92,104,112,66,70,41,57,45,10,17,7,13,5
97,2719,1437,1179,699,480,47,157,006300,47157006300,1806,154,52,19,14,141,122,17,29,82400,488,1148,35044,145,111,83,82,38,114,90,63,55,91,78,111,68,7,6,6
98,1908,58,745,478,267,47,157,006400,47157006400,1256,16,18,21,0,98,32,7,0,66000,415,702,31107,100,46,69,47,62,74,48,62,11,73,33,49,11,5,4,8
99,2657,22,1078,572,506,47,157,006500,47157006500,1564,73,20,0,9,52,68,0,0,47300,446,1022,22088,212,110,118,142,92,58,55,40,46,79,14,26,6,0,16,8
100,2475,1225,1190,494,696,47,157,006600,47157006600,1809,132,31,17,0,213,48,31,5,75100,516,1282,30980,141,133,101,99,138,119,134,84,36,82,67,120,16,4,0,8
101,4548,146,1790,851,939,47,157,006700,47157006700,2878,74,7,0,0,88,51,0,6,46200,390,1791,14778,622,284,217,127,107,88,54,44,45,51,32,58,18,18,20,6
102,3010,19,1169,658,511,47,157,006800,47157006800,1914,18,0,0,0,44,30,0,0,48200,431,1139,20365,285,136,138,156,99,47,71,34,39,56,54,13,0,0,0,11
103,3285,81,1210,983,227,47,157,006900,47157006900,2179,36,11,0,0,75,45,9,0,48500,513,1201,28405,263,71,115,83,87,81,97,51,74,73,88,73,19,9,12,5
104,3831,1191,1613,639,974,47,157,007000,47157007000,2196,164,87,5,0,109,61,0,7,53400,526,1606,23981,372,155,145,164,187,82,95,108,109,82,53,25,25,0,0,4
105,2505,1594,1066,826,240,47,157,007100,47157007100,1720,270,39,119,23,316,51,59,14,130200,620,1095,54196,61,90,59,58,28,91,33,41,54,63,133,90,67,6,43,178
106,2529,2304,1353,1018,335,47,157,007200,47157007200,1934,307,130,101,46,338,171,56,39,117200,791,1373,50202,85,62,75,99,67,106,66,84,40,123,122,196,83,71,76,18
107,3709,2569,1500,322,1178,47,157,007300,47157007300,1965,181,84,49,42,235,173,20,30,137700,414,1474,17346,462,214,83,74,68,134,39,92,28,63,33,51,12,30,28,63
108,3347,2669,1511,682,829,47,157,007400,47157007400,1955,261,121,0,22,196,111,0,26,72300,568,1538,31011,211,166,93,119,142,132,129,151,41,155,71,95,8,0,5,20
109,1819,5,654,472,182,47,157,007500,47157007500,1138,30,0,0,0,40,13,8,0,46600,471,619,25170,100,90,69,49,37,58,47,31,20,23,59,22,3,4,0,7
110,0,0,0,0,0,47,157,007600,47157007600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,47,157,007700,47157007700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3645,16,1513,571,942,47,157,007810,47157007810,2178,67,0,0,6,71,42,0,0,43300,427,1514,17623,459,173,241,149,94,96,84,45,22,29,29,71,11,5,0,6
113,6864,88,2538,1479,1059,47,157,007821,47157007821,3853,98,85,17,0,263,140,8,11,55100,334,2519,20296,686,289,271,189,212,135,63,137,114,84,161,79,49,10,7,33
114,1808,189,666,451,215,47,157,007822,47157007822,1188,31,17,0,0,61,35,0,0,46100,454,670,25000,113,40,120,62,44,21,56,61,23,44,30,43,0,0,13,0
115,6696,337,2437,1418,1019,47,157,007900,47157007900,3922,64,38,0,0,116,26,25,0,53400,430,2444,24000,455,266,316,237,279,167,167,156,80,124,80,76,41,0,0,0
116,5080,2286,2132,1367,765,47,157,008000,47157008000,3241,190,86,12,18,241,93,7,6,60200,528,2151,29923,241,205,192,228,214,167,205,110,104,151,103,168,21,21,0,21
117,3749,96,1265,452,813,47,157,008110,47157008110,1808,21,11,0,7,33,3,0,0,44400,466,1263,21875,307,152,123,120,153,86,83,14,54,65,51,34,7,0,0,14
118,5860,241,2339,1189,1150,47,157,008120,47157008120,3651,157,55,8,0,129,118,0,0,53700,387,2337,26377,531,213,212,153,216,148,96,138,82,135,191,144,24,0,18,36
119,6229,839,2038,971,1067,47,157,008200,47157008200,3162,19,0,0,0,109,0,6,0,51800,478,2040,26071,375,185,218,197,157,253,135,171,87,93,101,42,26,0,0,0
120,4947,3239,2018,1452,566,47,157,008300,47157008300,3263,114,94,18,19,196,54,0,36,65000,531,2022,37153,205,89,149,190,115,170,161,119,144,188,226,151,34,32,23,26
121,295,89,115,1,114,47,157,008400,47157008400,116,18,11,0,0,12,0,0,0,85000,569,129,8689,86,0,14,0,7,10,0,0,12,0,0,0,0,0,0,0
122,4068,3955,1869,1568,301,47,157,008500,47157008500,3119,415,186,278,95,559,244,69,17,261900,666,1857,74375,53,64,85,111,93,89,90,79,55,87,130,185,168,94,165,309
123,6080,4917,2570,1864,706,47,157,008600,47157008600,4206,594,184,209,72,588,332,108,15,152600,499,2576,52561,166,131,217,142,107,141,124,114,72,207,221,345,188,109,86,206
124,4507,3918,2066,1466,600,47,157,008700,47157008700,3257,116,26,43,0,152,66,26,0,66000,557,2056,34273,115,160,217,211,201,149,175,125,113,146,236,142,20,7,19,20
125,6066,4870,2429,1716,713,47,157,008800,47157008800,4154,60,40,0,0,38,28,23,0,52300,551,2443,32841,240,218,174,239,253,202,162,121,142,212,345,80,32,16,7,0
126,3977,2072,1389,867,522,47,157,008900,47157008900,2493,56,7,18,0,76,14,0,0,51500,545,1403,30458,170,97,147,130,139,196,62,59,81,157,111,11,29,14,0,0
127,2001,28,742,420,322,47,157,009000,47157009000,1207,22,7,0,0,18,7,0,0,37500,396,739,17457,233,108,77,64,33,53,29,36,53,12,24,0,12,0,0,5
128,2307,1859,926,661,265,47,157,009100,47157009100,1490,20,18,0,0,55,7,0,0,59000,603,930,32622,87,75,70,101,90,81,71,69,90,107,43,20,18,0,8,0
129,6415,5993,2808,2528,280,47,157,009200,47157009200,4706,628,356,138,62,717,246,111,5,132700,711,2830,57448,95,109,120,174,171,131,107,151,106,318,334,402,325,131,75,81
130,4384,3996,2094,1733,361,47,157,009300,47157009300,3267,265,131,45,38,322,142,29,18,78500,713,2068,39830,135,94,107,195,154,141,214,128,124,142,222,205,75,24,52,56
131,3232,3042,1652,1308,344,47,157,009400,47157009400,2512,251,94,28,13,250,113,41,11,85400,545,1650,39924,131,64,73,114,201,111,133,111,136,203,134,143,62,5,19,10
132,6300,6017,2993,2520,473,47,157,009500,47157009500,4965,608,132,132,14,636,249,22,35,99900,804,3003,43764,155,158,200,127,122,275,266,244,134,287,358,361,131,47,63,75
133,5137,4874,2037,1761,276,47,157,009600,47157009600,3673,544,165,315,70,623,329,104,41,227700,824,2035,79292,63,74,64,56,95,85,73,43,86,146,171,296,187,84,276,236
134,2588,1726,1001,779,222,47,157,009700,47157009700,1675,49,16,5,9,37,43,5,0,67400,653,1003,32390,59,62,74,104,148,83,112,42,9,87,99,57,32,4,31,0
135,2888,2572,1297,979,318,47,157,009800,47157009800,2029,87,30,0,6,54,45,0,0,65300,597,1307,29861,86,101,188,178,103,98,89,91,57,125,103,63,19,6,0,0
136,8151,3498,3014,1694,1320,47,157,009900,47157009900,4467,69,43,22,0,145,35,41,0,43700,460,3016,25395,540,296,292,344,336,228,182,233,98,192,164,64,8,12,13,14
